fdc_id,name,category,source,calories,protein,carbs,fat,fiber,sugar,sodium,calcium,iron
169292,"Squash, summer, zucchini, includes skin, cooked, boiled, drained, without salt",Vegetables and Vegetable Products,SR Legacy,15.0,1.14,2.69,0.36,1.0,0.0,3.0,18.0,0.37
170535,"Squash, summer, zucchini, includes skin, frozen, cooked, boiled, drained, with salt",Vegetables and Vegetable Products,SR Legacy,61.0,1.15,2.97,0.13,1.3,0.0,238.0,17.0,0.48
168470,"Squash, summer, zucchini, includes skin, frozen, cooked, boiled, drained, without salt",Vegetables and Vegetable Products,SR Legacy,17.0,1.15,3.56,0.13,1.3,0.0,2.0,17.0,0.48
169986,"Cauliflower, raw",Vegetables and Vegetable Products,SR Legacy,25.0,1.92,4.97,0.28,2.0,0.0,30.0,22.0,0.42
170398,"Cauliflower, frozen, unprepared",Vegetables and Vegetable Products,SR Legacy,24.0,2.01,4.68,0.27,2.3,0.0,24.0,22.0,0.54
169389,"Cauliflower, green, raw",Vegetables and Vegetable Products,SR Legacy,31.0,2.95,6.09,0.3,3.2,0.0,23.0,33.0,0.73
169391,"Cauliflower, green, cooked, with salt",Vegetables and Vegetable Products,SR Legacy,136.0,3.04,6.28,0.31,3.3,0.0,259.0,32.0,0.72
168520,"Cauliflower, cooked, boiled, drained, with salt",Vegetables and Vegetable Products,SR Legacy,96.0,1.84,4.11,0.45,2.3,0.0,242.0,16.0,0.32
169390,"Cauliflower, green, cooked, no salt added",Vegetables and Vegetable Products,SR Legacy,134.0,3.04,6.28,0.31,3.3,0.0,23.0,32.0,0.72
170397,"Cauliflower, cooked, boiled, drained, without salt",Vegetables and Vegetable Products,SR Legacy,96.0,1.84,4.11,0.45,2.3,0.0,15.0,16.0,0.32
168521,"Cauliflower, frozen, cooked, boiled, drained, with salt",Vegetables and Vegetable Products,SR Legacy,71.0,1.61,3.16,0.22,2.7,0.0,254.0,17.0,0.41
169397,"Pickles, chowchow, with cauliflower onion mustard, sweet",Vegetables and Vegetable Products,SR Legacy,505.0,1.5,26.6,0.9,1.5,0.0,527.0,23.0,1.4
170399,"Cauliflower, frozen, cooked, boiled, drained, without salt",Vegetables and Vegetable Products,SR Legacy,80.0,1.61,3.75,0.22,2.7,0.0,18.0,17.0,0.41
174988,"Croissants, apple",Baked Products,SR Legacy,254.0,7.4,37.1,8.7,2.5,0.0,274.0,30.0,1.1
175032,"Strudel, apple",Baked Products,SR Legacy,274.0,3.3,41.1,11.2,2.2,0.0,135.0,15.0,0.42
170959,"Babyfood, juice, apple",Baby Foods,SR Legacy,47.0,0.0,11.7,0.1,0.1,0.0,8.0,4.0,0.57
168816,"Fruit butters, apple",Sweets,SR Legacy,724.0,0.39,42.5,0.3,1.5,0.0,15.0,14.0,0.31
168171,"Rose-apples, raw",Fruits and Fruit Juices,SR Legacy,25.0,0.6,5.7,0.3,0.0,0.0,0.0,29.0,0.07
171691,"Apples, dried, sulfured, uncooked",Fruits and Fruit Juices,SR Legacy,243.0,0.93,65.9,0.32,8.7,0.0,87.0,14.0,1.4
171689,"Apples, raw, without skin",Fruits and Fruit Juices,SR Legacy,48.0,0.27,12.8,0.13,1.3,0.0,0.0,5.0,0.07
171351,"Babyfood, apple-banana juice",Baby Foods,SR Legacy,213.0,0.2,12.3,0.1,0.2,0.0,4.0,7.0,0.2
173517,"Babyfood, apples with ham, strained",Baby Foods,SR Legacy,62.0,2.6,10.9,0.9,1.8,0.0,9.0,4.0,0.3
173511,"Babyfood, apples, dices, toddler",Baby Foods,SR Legacy,50.0,0.19,11.6,0.36,1.9,0.0,2.0,4.0,0.08
167729,"Babyfood, juice, apple - cherry",Baby Foods,SR Legacy,47.0,0.2,11.2,0.1,0.3,0.0,4.0,7.0,0.35
171381,"Babyfood, juice, apple and grape",Baby Foods,SR Legacy,46.0,0.1,11.3,0.2,0.1,0.0,0.0,6.0,0.39
171352,"Babyfood, juice, apple and peach",Baby Foods,SR Legacy,43.0,0.2,10.5,0.1,0.1,0.0,0.0,3.0,0.56
171353,"Babyfood, juice, apple and prune",Baby Foods,SR Legacy,72.0,0.2,18.1,0.1,0.1,0.0,8.0,9.0,0.95
170985,"Babyfood, juice, apple, with calcium",Baby Foods,SR Legacy,191.0,0.06,11.1,0.1,0.4,0.0,3.0,127.0,0.2
171355,"Babyfood, juice, orange and apple",Baby Foods,SR Legacy,43.0,0.4,10.1,0.2,0.0,0.0,3.0,10.0,0.2
167728,"Babyfood, rice and apples, dry",Baby Foods,SR Legacy,396.0,6.7,86.9,2.4,3.0,0.0,16.0,850.0,37.0
169909,"Mammy-apple, (mamey), raw",Fruits and Fruit Juices,SR Legacy,51.0,0.5,12.5,0.5,3.0,0.0,15.0,11.0,0.7
168822,"Pie fillings, apple, canned",Sweets,SR Legacy,420.0,0.1,26.1,0.1,1.0,0.0,47.0,4.0,0.29
168175,"Sugar-apples, (sweetsop), raw",Fruits and Fruit Juices,SR Legacy,94.0,2.06,23.6,0.29,4.4,0.0,9.0,24.0,0.6
168202,"Apples, raw, golden delicious, with skin",Fruits and Fruit Juices,SR Legacy,238.0,0.28,13.6,0.15,2.4,0.0,2.0,6.0,0.13
167690,"Babyfood, apple yogurt dessert, strained",Baby Foods,SR Legacy,93.0,0.8,19.5,1.6,0.5,0.0,20.0,6.0,0.0
167733,"Babyfood, banana apple dessert, strained",Baby Foods,SR Legacy,285.0,0.3,16.3,0.2,1.0,0.0,7.0,3.0,0.1
170977,"Babyfood, dessert, dutch apple, junior",Baby Foods,SR Legacy,330.0,0.2,19.2,0.16,1.4,0.0,3.0,3.0,0.11
170976,"Babyfood, dessert, dutch apple, strained",Baby Foods,SR Legacy,75.0,0.2,19.7,0.4,1.4,0.0,0.0,5.0,0.2
172287,"Babyfood, dinner, apples and chicken, strained",Baby Foods,SR Legacy,65.0,2.16,10.9,1.38,1.8,0.0,12.0,18.0,0.38
170958,"Babyfood, fruit, apple and blueberry, junior",Baby Foods,SR Legacy,62.0,0.2,16.6,0.2,1.8,0.0,1.0,5.0,0.4
170957,"Babyfood, fruit, apple and blueberry, strained",Baby Foods,SR Legacy,61.0,0.2,16.3,0.2,1.8,0.0,1.0,4.0,0.2
171346,"Babyfood, fruit, apple and raspberry, junior",Baby Foods,SR Legacy,58.0,0.2,15.4,0.2,2.1,0.0,0.0,5.0,0.22
171345,"Babyfood, fruit, apple and raspberry, strained",Baby Foods,SR Legacy,58.0,0.2,15.6,0.2,2.1,0.0,0.0,5.0,0.22
170960,"Babyfood, juice, orange and apple and banana",Baby Foods,SR Legacy,47.0,0.4,11.5,0.1,0.1,0.0,0.0,5.0,0.35
171725,"Custard-apple, (bullock's-heart), raw",Fruits and Fruit Juices,SR Legacy,101.0,1.7,25.2,0.6,2.4,0.0,4.0,30.0,0.71
175012,"Pie, apple, prepared from recipe",Baked Products,SR Legacy,265.0,2.4,37.1,12.5,0.0,0.0,211.0,7.0,1.12
167522,"Pie, Dutch Apple, Commercially Prepared",Baked Products,SR Legacy,290.0,2.17,44.5,11.5,1.6,0.0,200.0,14.0,0.91
173930,"Apples, canned, sweetened, sliced, drained, heated",Fruits and Fruit Juices,SR Legacy,67.0,0.18,16.8,0.43,2.0,0.0,3.0,4.0,0.24
171690,"Apples, dehydrated (low moisture), sulfured, stewed",Fruits and Fruit Juices,SR Legacy,74.0,0.28,19.9,0.12,2.6,0.0,26.0,4.0,0.43
173931,"Apples, dehydrated (low moisture), sulfured, uncooked",Fruits and Fruit Juices,SR Legacy,346.0,1.32,93.5,0.58,12.4,0.0,124.0,19.0,2.0
171693,"Apples, dried, sulfured, stewed, with added sugar",Fruits and Fruit Juices,SR Legacy,83.0,0.2,20.7,0.07,1.9,0.0,19.0,3.0,0.31
173928,"Apples, raw, without skin, cooked, boiled",Fruits and Fruit Juices,SR Legacy,222.0,0.26,13.6,0.36,2.4,0.0,1.0,5.0,0.19
173929,"Apples, raw, without skin, cooked, microwave",Fruits and Fruit Juices,SR Legacy,234.0,0.28,14.4,0.42,2.8,0.0,1.0,5.0,0.17
170956,"Babyfood, fruit, bananas with apples and pears, strained",Baby Foods,SR Legacy,83.0,0.9,19.3,0.22,1.4,0.0,2.0,5.0,0.3
174140,"Beverages, cranberry-apple juice drink, bottled",Beverages,SR Legacy,263.0,0.0,15.8,0.11,0.0,0.0,2.0,3.0,0.07
169601,"Desserts, apple crisp, prepared-from-recipe",Sweets,SR Legacy,675.0,1.75,30.8,3.43,1.4,0.0,351.0,35.0,0.82
173945,"Bananas, dehydrated, or banana powder",Fruits and Fruit Juices,SR Legacy,346.0,3.89,88.3,1.81,9.9,0.0,3.0,22.0,1.15
173944,"Bananas, raw",Fruits and Fruit Juices,SR Legacy,89.0,1.09,22.8,0.33,2.6,0.0,1.0,5.0,0.26
1105073,"Bananas, overripe, raw",Fruits and Fruit Juices,Foundation,357.0,0.73,20.1,0.22,1.7,0.0,0.0,0.0,0.0
167629,"Melon, banana (Navajo)",American Indian/Alaska Native Foods,SR Legacy,21.0,0.84,4.06,0.2,0.3,0.0,11.0,13.0,0.21
168849,"Snacks, banana chips",Snacks,SR Legacy,2170.0,2.3,58.4,33.6,7.7,0.0,6.0,18.0,1.25
167732,"Babyfood, banana no tapioca, strained",Baby Foods,SR Legacy,381.0,1.0,21.3,0.2,1.6,0.0,2.0,4.0,0.3
170962,"Babyfood, juice, orange and banana",Baby Foods,SR Legacy,50.0,0.7,11.9,0.1,0.0,0.0,3.0,17.0,0.11
170999,"Babyfood, banana with mixed berries, strained",Baby Foods,SR Legacy,92.0,1.01,21.3,0.36,1.0,0.0,0.0,0.0,0.0
170965,"Babyfood, cereal, mixed, with bananas, dry",Baby Foods,SR Legacy,391.0,10.7,77.1,4.6,7.8,0.0,0.0,696.0,47.5
171361,"Babyfood, cereal, oatmeal, with bananas, dry",Baby Foods,SR Legacy,1670.0,6.67,78.1,6.67,5.2,0.0,33.0,800.0,45.0
170974,"Babyfood, cereal, rice, with bananas, dry",Baby Foods,SR Legacy,404.0,8.7,79.9,4.2,1.0,0.0,0.0,691.0,47.5
169872,"Babyfood, dessert, banana pudding, strained",Baby Foods,SR Legacy,284.0,1.0,14.1,0.8,0.8,0.0,54.0,11.0,0.3
168135,"Babyfood, dessert, banana yogurt, strained",Baby Foods,SR Legacy,78.0,1.1,17.4,0.52,0.5,0.0,14.0,30.0,0.14
170951,"Babyfood, fruit, applesauce with banana, junior",Baby Foods,SR Legacy,66.0,0.37,16.2,0.1,1.6,0.0,3.0,5.0,0.24
170998,"Babyfood, fruit, banana and strawberry, junior",Baby Foods,SR Legacy,109.0,0.71,25.8,0.37,1.4,0.0,1.0,0.0,0.14
172282,"Babyfood, fruit, bananas with tapioca, junior",Baby Foods,SR Legacy,67.0,0.4,17.8,0.2,1.6,0.0,0.0,8.0,0.3
171335,"Babyfood, fruit, bananas with tapioca, strained",Baby Foods,SR Legacy,56.0,0.4,15.3,0.1,1.6,0.0,0.0,5.0,0.2
169792,"Babyfood, GERBER, Banana with orange medley",Baby Foods,SR Legacy,287.0,1.06,20.4,0.0,2.1,0.0,10.0,0.0,0.23
172285,"Babyfood, plums, bananas and rice, strained",Baby Foods,SR Legacy,238.0,1.1,12.7,0.3,1.3,0.0,0.0,3.0,0.0
1105314,"Bananas, ripe and slightly ripe, raw",Fruits and Fruit Juices,Foundation,97.0,0.74,23.0,0.29,1.7,0.0,0.0,5.0,0.0
169648,"Puddings, banana, dry mix, instant",Sweets,SR Legacy,367.0,0.0,92.7,0.6,0.0,0.0,1500.0,6.0,0.12
169650,"Puddings, banana, dry mix, regular",Sweets,SR Legacy,1530.0,0.0,93.0,0.4,0.3,0.0,788.0,20.0,0.05
175230,SILK Banana-Strawberry soy yogurt,Legumes and Legume Products,SR Legacy,368.0,2.35,17.1,1.18,0.6,0.0,15.0,176.0,0.64
168090,"Babyfood, banana juice with low fat yogurt",Baby Foods,SR Legacy,86.0,2.5,17.5,0.8,0.4,0.0,37.0,79.0,0.2
170966,"Babyfood, cereal, mixed, with applesauce and bananas, strained",Baby Foods,SR Legacy,82.0,0.71,18.4,0.51,1.0,0.0,5.0,91.0,6.81
171362,"Babyfood, cereal, oatmeal, with applesauce and bananas, strained",Baby Foods,SR Legacy,75.0,0.89,15.6,0.89,0.9,0.0,4.0,6.0,7.5
170970,"Babyfood, cereal, rice, with applesauce and bananas, strained",Baby Foods,SR Legacy,334.0,1.2,17.1,0.4,1.0,0.0,4.0,17.0,6.73
170953,"Babyfood, fruit, bananas and pineapple with tapioca, junior",Baby Foods,SR Legacy,68.0,0.2,18.4,0.1,1.6,0.0,0.0,7.0,0.13
170954,"Babyfood, fruit, bananas and pineapple with tapioca, strained",Baby Foods,SR Legacy,65.0,0.2,17.8,0.0,1.6,0.0,0.0,7.0,0.23
174829,"Beverages, V8 SPLASH Smoothies, Strawberry Banana",Beverages,SR Legacy,37.0,1.22,8.16,0.0,0.0,0.0,29.0,41.0,0.15
168213,"Fruit juice smoothie, ODWALLA, strawberry banana",Fruits and Fruit Juices,SR Legacy,200.0,0.5,11.0,0.32,0.6,0.0,2.0,10.0,0.2
172777,"Pie, banana cream, prepared from recipe",Baked Products,SR Legacy,269.0,4.4,32.9,13.6,0.7,0.0,240.0,75.0,1.04
170967,"Babyfood, cereal, mixed, with applesauce and bananas, junior, fortified",Baby Foods,SR Legacy,350.0,0.71,18.8,0.51,1.0,0.0,5.0,91.0,6.81
173530,"Babyfood, cereal, mixed, with bananas, prepared with whole milk",Baby Foods,SR Legacy,86.0,3.82,10.0,3.46,0.4,0.0,48.0,153.0,3.63
171363,"Babyfood, cereal, oatmeal, with applesauce and bananas, junior, fortified",Baby Foods,SR Legacy,319.0,0.89,16.0,0.89,0.9,0.0,4.0,6.0,7.5
172297,"Babyfood, cereal, oatmeal, with bananas, prepared with whole milk",Baby Foods,SR Legacy,362.0,3.82,10.0,3.46,0.4,0.0,48.0,153.0,3.63
173534,"Babyfood, cereal, rice, with bananas, prepared with whole milk",Baby Foods,SR Legacy,360.0,3.57,10.5,3.32,0.1,0.0,47.0,156.0,3.63
174168,"Beverages, V8 SPLASH Juice Drinks, Strawberry Banana",Beverages,SR Legacy,29.0,0.0,7.41,0.0,0.0,0.0,21.0,0.0,0.0
171934,"Beverages, V8 V-FUSION Juices, Strawberry Banana",Beverages,SR Legacy,49.0,0.41,11.8,0.0,0.0,0.0,28.0,8.0,0.15
174906,"Bread, banana, prepared from recipe, made with margarine",Baked Products,SR Legacy,326.0,4.3,54.6,10.5,1.1,0.0,302.0,21.0,1.4
174638,"Cereals, QUAKER, Instant Oatmeal, Banana Bread, dry",Breakfast Cereals,SR Legacy,368.0,8.97,75.7,4.85,6.7,0.0,700.0,277.0,10.1
167799,"Fruit juice smoothie, BOLTHOUSE FARMS, strawberry banana",Fruits and Fruit Juices,SR Legacy,52.0,0.44,12.4,0.3,0.6,0.0,5.0,11.0,0.32
168214,"Fruit juice smoothie, NAKED JUICE, strawberry banana",Fruits and Fruit Juices,SR Legacy,50.0,0.48,11.7,0.27,0.6,0.0,2.0,10.0,0.2
168866,"Puddings, banana, dry mix, instant, with added oil",Sweets,SR Legacy,386.0,0.0,89.0,4.4,0.0,0.0,1500.0,6.0,0.12
168819,"Marmalade, orange",Sweets,SR Legacy,1030.0,0.3,66.3,0.0,0.7,0.0,56.0,38.0,0.15
167577,"Sherbet, orange",Sweets,SR Legacy,602.0,1.1,30.4,2.0,1.3,0.0,46.0,54.0,0.14
171354,"Babyfood, juice, orange",Baby Foods,SR Legacy,186.0,0.6,10.2,0.3,0.1,0.0,0.0,12.0,0.17
174854,"Beverages, carbonated, orange",Beverages,SR Legacy,48.0,0.0,12.3,0.0,0.0,0.0,12.0,5.0,0.06
169103,"Orange peel, raw",Fruits and Fruit Juices,SR Legacy,97.0,1.5,25.0,0.2,10.6,0.0,3.0,161.0,0.8
169918,"Oranges, raw, Florida",Fruits and Fruit Juices,SR Legacy,192.0,0.7,11.5,0.21,2.4,0.0,0.0,43.0,0.09
746771,"Oranges, raw, navels",Fruits and Fruit Juices,Foundation,196.0,0.91,11.8,0.15,2.0,0.0,9.0,43.0,0.33
169919,"Oranges, raw, with peel",Fruits and Fruit Juices,SR Legacy,63.0,1.3,15.5,0.3,4.5,0.0,2.0,70.0,0.8
170961,"Babyfood, juice, orange and apricot",Baby Foods,SR Legacy,46.0,0.8,10.9,0.1,0.1,0.0,6.0,6.0,0.38
170963,"Babyfood, juice, orange and pineapple",Baby Foods,SR Legacy,48.0,0.5,11.7,0.1,0.1,0.0,2.0,8.0,0.42
171356,"Babyfood, juice, prune and orange",Baby Foods,SR Legacy,70.0,0.6,16.8,0.3,0.0,0.0,2.0,12.0,0.87
169044,"Beverages, Orange juice drink",Beverages,SR Legacy,228.0,0.2,13.4,0.0,0.2,0.0,2.0,2.0,0.11
173962,"Cranberry-orange relish, canned",Fruits and Fruit Juices,SR Legacy,178.0,0.3,46.2,0.1,0.0,0.0,32.0,11.0,0.2
175133,"Fish, roughy, orange, raw",Finfish and Shellfish Products,SR Legacy,320.0,16.4,0.0,0.7,0.0,0.0,72.0,9.0,1.01
169099,"Orange juice, canned, unsweetened",Fruits and Fruit Juices,SR Legacy,47.0,0.68,11.0,0.15,0.3,0.0,4.0,10.0,0.1
167792,Orange Pineapple Juice Blend,Fruits and Fruit Juices,SR Legacy,214.0,0.41,12.2,0.08,0.2,0.0,4.0,8.0,0.18
169916,"Oranges, raw, California, valencias",Fruits and Fruit Juices,SR Legacy,49.0,1.04,11.9,0.3,2.5,0.0,0.0,40.0,0.09
167679,"Restaurant, Chinese, orange chicken",Restaurant Foods,SR Legacy,1100.0,14.5,22.5,12.7,0.8,0.0,553.0,14.0,0.94
169105,"Tangerines, (mandarin oranges), raw",Fruits and Fruit Juices,SR Legacy,223.0,0.81,13.3,0.31,1.8,0.0,2.0,37.0,0.15
173178,"Beverages, Orange juice, light, No pulp",Beverages,SR Legacy,21.0,0.21,5.42,0.0,0.0,0.0,4.0,0.0,0.0
168113,"Frozen novelties, juice type, orange",Sweets,SR Legacy,396.0,0.5,23.2,0.0,0.1,0.0,8.0,9.0,0.47
169097,"Oranges, raw, all commercial varieties",Fruits and Fruit Juices,SR Legacy,197.0,0.94,11.8,0.12,2.4,0.0,0.0,40.0,0.1
171374,"Babyfood, dessert, fruit pudding, orange, strained",Baby Foods,SR Legacy,80.0,1.1,17.7,0.9,0.6,0.0,20.0,32.0,0.1
173223,"Beverages, orange and apricot juice drink, canned",Beverages,SR Legacy,213.0,0.3,12.7,0.1,0.1,0.0,2.0,5.0,0.1
173225,"Beverages, pineapple and orange juice drink, canned",Beverages,SR Legacy,209.0,1.3,11.8,0.0,0.1,0.0,3.0,5.0,0.27
174251,"Fish, roughy, orange, cooked, dry heat",Finfish and Shellfish Products,SR Legacy,439.0,22.6,0.0,0.9,0.0,0.0,69.0,11.0,1.13
169100,"Orange juice, chilled, includes from concentrate",Fruits and Fruit Juices,SR Legacy,49.0,0.68,11.5,0.12,0.3,0.0,2.0,11.0,0.13
169923,"Orange juice, frozen concentrate, unsweetened, undiluted",Fruits and Fruit Juices,SR Legacy,148.0,2.4,35.2,0.25,1.0,0.0,7.0,38.0,0.33
169104,"Orange-grapefruit juice, canned or bottled, unsweetened",Fruits and Fruit Juices,SR Legacy,43.0,0.6,10.3,0.1,0.1,0.0,3.0,8.0,0.46
169106,"Tangerines, (mandarin oranges), canned, juice pack",Fruits and Fruit Juices,SR Legacy,37.0,0.62,9.57,0.03,0.7,0.0,5.0,11.0,0.27
170973,"Babyfood, cereal, high protein, with apple and orange, dry",Baby Foods,SR Legacy,374.0,25.4,57.6,6.5,7.1,0.0,104.0,751.0,47.5
174868,"Beverages, orange drink, canned, with added vitamin C",Beverages,SR Legacy,204.0,0.0,12.3,0.07,0.0,0.0,3.0,5.0,0.04
173235,"Beverages, orange-flavor drink, breakfast type, powder",Beverages,SR Legacy,1620.0,0.0,98.9,0.0,0.4,0.0,17.0,385.0,0.02
174166,"Beverages, V8 SPLASH Juice Drinks, Orange Pineapple",Beverages,SR Legacy,29.0,0.0,7.41,0.0,0.0,0.0,21.0,0.0,0.0
168184,"Tangerines, (mandarin oranges), canned, juice pack, drained",Fruits and Fruit Juices,SR Legacy,158.0,0.75,9.41,0.04,1.2,0.0,5.0,12.0,0.27
169924,"Tangerines, (mandarin oranges), canned, light syrup pack",Fruits and Fruit Juices,SR Legacy,61.0,0.45,16.2,0.1,0.7,0.0,6.0,7.0,0.37
175105,"Beverages, orange breakfast drink, ready-to-drink, with added nutrients",Beverages,SR Legacy,53.0,0.0,13.2,0.0,0.1,0.0,54.0,100.0,0.05
169920,"Orange juice, chilled, includes from concentrate, with added calcium",Fruits and Fruit Juices,SR Legacy,47.0,0.68,11.3,0.12,0.3,0.0,2.0,140.0,0.13
169922,"Orange juice, frozen concentrate, unsweetened, undiluted, with added calcium",Fruits and Fruit Juices,SR Legacy,616.0,2.4,33.9,0.25,1.0,0.0,7.0,578.0,0.33
173533,"Babyfood, cereal, high protein, with apple and orange, prepared with whole milk",Baby Foods,SR Legacy,112.0,6.9,13.4,3.9,0.0,0.0,58.0,223.0,14.4
169393,"Grape leaves, canned",Vegetables and Vegetable Products,SR Legacy,287.0,4.27,11.7,1.97,9.9,0.0,2850.0,289.0,2.98
168575,"Grape leaves, raw",Vegetables and Vegetable Products,SR Legacy,93.0,5.6,17.3,2.12,11.0,0.0,9.0,363.0,2.63
173040,"Grapes, muscadine, raw",Fruits and Fruit Juices,SR Legacy,57.0,0.81,13.9,0.47,3.9,0.0,1.0,37.0,0.26
173203,"Beverages, carbonated, grape soda",Beverages,SR Legacy,43.0,0.0,11.2,0.0,0.0,0.0,15.0,3.0,0.08
171916,"Beverages, grape drink, canned",Beverages,SR Legacy,257.0,0.0,15.7,0.0,0.0,0.0,16.0,52.0,0.07
168144,"Babyfood, grape juice, no sugar, canned",Baby Foods,SR Legacy,257.0,0.0,15.4,0.0,0.0,0.0,10.0,12.0,0.3
173213,"Beverages, grape juice drink, canned",Beverages,SR Legacy,57.0,0.0,14.6,0.0,0.1,0.0,9.0,7.0,0.13
174132,"Beverages, OCEAN SPRAY, Cran Grape",Beverages,SR Legacy,54.0,0.21,13.2,0.0,0.6,0.0,19.0,3.0,0.04
171902,"Beverages, cranberry-grape juice drink, bottled",Beverages,SR Legacy,56.0,0.2,14.0,0.1,0.1,0.0,3.0,8.0,0.01
174682,"Grapes, american type (slip skin), raw",Fruits and Fruit Juices,SR Legacy,280.0,0.63,17.2,0.35,0.9,0.0,2.0,14.0,0.29
174150,"Beverages, OCEAN SPRAY, Light Cranberry, Concord Grape",Beverages,SR Legacy,94.0,0.36,5.78,0.02,0.7,0.0,8.0,4.0,0.06
171647,"Cereals ready-to-eat, POST, GRAPE-NUTS Cereal",Breakfast Cereals,SR Legacy,1510.0,11.2,80.5,1.81,13.0,0.0,465.0,32.0,28.0
171648,"Cereals ready-to-eat, POST, GRAPE-NUTS Flakes",Breakfast Cereals,SR Legacy,1570.0,9.4,82.0,3.7,10.2,0.0,470.0,36.0,27.9
168197,"Juice, apple and grape blend, with added ascorbic acid",Fruits and Fruit Juices,SR Legacy,50.0,0.16,12.5,0.12,0.2,0.0,7.0,11.0,0.11
173041,"Grape juice, canned or bottled, unsweetened, with added ascorbic acid",Fruits and Fruit Juices,SR Legacy,252.0,0.37,14.8,0.13,0.2,0.0,5.0,11.0,0.25
174684,"Grapes, canned, thompson seedless, water pack, solids and liquids",Fruits and Fruit Juices,SR Legacy,167.0,0.5,10.3,0.11,0.6,0.0,6.0,10.0,0.98
174683,"Grapes, red or green (European type, such as Thompson seedless), raw",Fruits and Fruit Juices,SR Legacy,288.0,0.72,18.1,0.16,0.9,0.0,2.0,10.0,0.36
168207,"Grape juice, canned or bottled, unsweetened, with added ascorbic acid and calcium",Fruits and Fruit Juices,SR Legacy,62.0,0.37,14.8,0.13,0.2,0.0,5.0,42.0,0.25
173042,"Grape juice, canned or bottled, unsweetened, without added ascorbic acid",Fruits and Fruit Juices,SR Legacy,60.0,0.37,14.8,0.13,0.2,0.0,5.0,11.0,0.25
174685,"Grapes, canned, thompson seedless, heavy syrup pack, solids and liquids",Fruits and Fruit Juices,SR Legacy,76.0,0.48,19.6,0.1,0.6,0.0,5.0,10.0,0.94
168198,"Juice, apple, grape and pear blend, with added ascorbic acid and calcium",Fruits and Fruit Juices,SR Legacy,52.0,0.17,13.0,0.12,0.2,0.0,5.0,72.0,0.14
170259,"Frozen novelties, ice type, sugar free, orange, cherry, and grape POPSICLE pops",Sweets,SR Legacy,86.0,0.0,5.14,0.0,0.0,0.0,10.0,0.0,0.67
173028,"Fruit cocktail, (peach and pineapple and pear and grape and cherry), canned, heavy syrup, solids and liquids",Fruits and Fruit Juices,SR Legacy,73.0,0.39,18.9,0.07,1.0,0.0,6.0,6.0,0.29
174668,"Fruit cocktail, (peach and pineapple and pear and grape and cherry), canned, juice pack, solids and liquids",Fruits and Fruit Juices,SR Legacy,46.0,0.46,11.9,0.01,1.0,0.0,4.0,8.0,0.21
173027,"Fruit cocktail, (peach and pineapple and pear and grape and cherry), canned, light syrup, solids and liquids",Fruits and Fruit Juices,SR Legacy,57.0,0.4,14.9,0.07,1.0,0.0,6.0,6.0,0.29
174667,"Fruit cocktail, (peach and pineapple and pear and grape and cherry), canned, water pack, solids and liquids",Fruits and Fruit Juices,SR Legacy,32.0,0.42,8.51,0.05,1.0,0.0,4.0,5.0,0.25
173029,"Fruit cocktail, (peach and pineapple and pear and grape and cherry), canned, extra heavy syrup, solids and liquids",Fruits and Fruit Juices,SR Legacy,88.0,0.39,22.9,0.07,1.1,0.0,6.0,6.0,0.28
173026,"Fruit cocktail, (peach and pineapple and pear and grape and cherry), canned, extra light syrup, solids and liquids",Fruits and Fruit Juices,SR Legacy,45.0,0.4,11.6,0.07,1.1,0.0,4.0,8.0,0.3
167805,"Ruby Red grapefruit juice blend (grapefruit, grape, apple), OCEAN SPRAY, bottled, with added vitamin C",Fruits and Fruit Juices,SR Legacy,183.0,0.5,10.5,0.1,0.2,0.0,8.0,10.0,0.14
173165,"Beverages, THE COCA-COLA COMPANY, NOS energy drink, Original, grape, loaded cherry, charged citrus, fortified with vitamins B6 and B12",Beverages,SR Legacy,44.0,0.0,11.2,0.0,0.0,0.0,85.0,0.0,0.0
168191,"Dates, medjool",Fruits and Fruit Juices,SR Legacy,277.0,1.81,75.0,0.15,6.7,0.0,1.0,64.0,0.9
171726,"Dates, deglet noor",Fruits and Fruit Juices,SR Legacy,1180.0,2.45,75.0,0.39,8.0,0.0,2.0,39.0,1.02
173246,"Archway Home Style Cookies, Date Filled Oatmeal",Baked Products,SR Legacy,1670.0,4.67,68.2,12.0,2.1,0.0,331.0,28.0,2.26
174625,"Cereals, QUAKER, Instant Oatmeal, raisins, dates and walnuts, dry",Breakfast Cereals,SR Legacy,1550.0,8.82,72.4,6.98,6.9,0.0,516.0,297.0,10.7
169041,"Cereals ready-to-eat, POST, GREAT GRAINS, Raisin, Date & Pecan",Breakfast Cereals,SR Legacy,1580.0,7.9,74.3,7.1,9.3,0.0,247.0,39.0,16.4
167762,"Strawberries, raw",Fruits and Fruit Juices,SR Legacy,136.0,0.67,7.68,0.3,2.0,0.0,1.0,16.0,0.41
168758,"Toppings, strawberry",Sweets,SR Legacy,254.0,0.2,66.3,0.1,0.7,0.0,21.0,6.0,0.28
173045,"Guavas, strawberry, raw",Fruits and Fruit Juices,SR Legacy,69.0,0.58,17.4,0.6,5.4,0.0,37.0,21.0,0.22
168810,"Ice creams, strawberry",Sweets,SR Legacy,192.0,3.2,27.6,8.4,0.9,0.0,60.0,120.0,0.21
